X,Y
1.0,4.13770175955734
1.2307692307692308,4.170606475945565
1.4615384615384617,4.471263408527474
1.6923076923076923,4.389100616681417
1.9230769230769231,4.498183190826089
2.153846153846154,4.923219839295064
2.3846153846153846,4.710286300443704
2.6153846153846154,4.700206018855671
2.8461538461538463,4.590438282708072
3.076923076923077,4.63437492387374
3.307692307692308,5.1982382253386135
3.5384615384615388,5.120194374062023
3.769230769230769,5.1823123782536475
4.0,5.284854732342852
4.230769230769231,5.148410237813241
4.461538461538462,5.352458225347214
4.6923076923076925,4.668077631989659
4.923076923076923,5.167996513486828
5.153846153846154,5.699305740217131
5.384615384615385,5.415424504107847
5.615384615384616,5.8205471076970055
5.846153846153847,6.030467580844922
6.0769230769230775,5.135202902621133
6.307692307692308,6.177646775389952
6.538461538461538,6.093510122161193
6.769230769230769,5.850200283159528
7.0,6.244646523379737
7.230769230769231,5.958825035278325
7.461538461538462,6.3303623777948275
7.6923076923076925,5.897331928373771
7.923076923076923,6.235023202651643
8.153846153846153,6.156446213049567
8.384615384615385,6.225854150466662
8.615384615384617,6.1013550219442445
8.846153846153847,6.185092015120058
9.076923076923077,6.381381606027
9.307692307692308,6.486443533102133
9.538461538461538,6.368910498319441
9.76923076923077,6.8191738825651
10.0,6.639579732756676
