X,Y
0.0,15.889869204938133
0.10204081632653061,12.912476796474948
0.20408163265306123,9.274452859377288
0.30612244897959184,28.202702107798785
0.40816326530612246,13.250316276443838
0.5102040816326531,4.883520643746125
0.6122448979591837,8.522692758317516
0.7142857142857143,11.96982368539782
0.8163265306122449,9.977434834569959
0.9183673469387755,8.565089601812744
1.0204081632653061,15.747125902906927
1.1224489795918369,10.955894239605835
1.2244897959183674,18.41961833374577
1.3265306122448979,12.880897591085413
1.4285714285714286,17.716271029816404
1.5306122448979593,23.983550872579002
1.6326530612244898,16.63647630455489
1.7346938775510203,22.996598524118227
1.836734693877551,18.51212091732848
1.9387755102040818,18.310453477602575
2.0408163265306123,21.244996561450847
2.142857142857143,27.207775211302458
2.2448979591836737,17.08399088187023
2.3469387755102042,23.439786772602396
2.4489795918367347,17.058267835325715
2.5510204081632653,30.144650888212148
2.6530612244897958,13.198701707437818
2.7551020408163267,24.079317061625176
2.857142857142857,24.626314270193664
2.9591836734693877,25.600649590595115
3.0612244897959187,30.711855047389648
3.163265306122449,23.054150565681375
3.2653061224489797,26.682280074375353
3.36734693877551,31.678424205914922
3.4693877551020407,31.96296878095206
3.5714285714285716,32.86272211192971
3.673469387755102,34.76551539079122
3.7755102040816326,40.34625443260973
3.8775510204081636,30.737209820716725
3.979591836734694,35.30083692554633
4.081632653061225,41.189403181436
4.183673469387755,44.13368455589853
4.285714285714286,42.633881368685046
4.387755102040816,35.86080867515915
4.4897959183673475,52.78744658741716
4.591836734693878,38.64844093171928
4.6938775510204085,39.37794261339761
4.795918367346939,44.363885806312105
4.8979591836734695,55.58249032612627
5.0,52.85923357398286
