X,Y
1.0,12.797961233114385
1.2307692307692308,13.2139943263651
1.4615384615384617,12.65684871713347
1.6923076923076923,13.60725952274125
1.9230769230769231,13.949550366435664
2.153846153846154,13.663422830146315
2.3846153846153846,14.619894366222018
2.6153846153846154,14.629853532032804
2.8461538461538463,14.730277912985605
3.076923076923077,15.603142034985957
3.307692307692308,15.695544070157126
3.5384615384615388,15.302359399932916
3.769230769230769,15.549554571424338
4.0,15.622712194898202
4.230769230769231,16.01157389679687
4.461538461538462,16.374593988138262
4.6923076923076925,16.68249103448779
4.923076923076923,16.766876902005396
5.153846153846154,16.702149018963077
5.384615384615385,17.66649341941126
5.615384615384616,17.433771173598483
5.846153846153847,17.65011841238326
6.0769230769230775,17.481386430233737
6.307692307692308,17.904296376295544
6.538461538461538,17.889194779657764
6.769230769230769,17.76083746816082
7.0,18.12305296844118
7.230769230769231,18.30611704376849
7.461538461538462,18.455375911361667
7.6923076923076925,18.624828598028618
7.923076923076923,18.473625018140535
8.153846153846153,19.11741431988119
8.384615384615385,18.378052677165037
8.615384615384617,19.153635330995385
8.846153846153847,19.263050775961496
9.076923076923077,18.974067925912866
9.307692307692308,18.831673167763803
9.538461538461538,19.084006783107487
9.76923076923077,19.369781309125745
10.0,19.109156310393182
