X,Y
0.0,15.950694844430675
0.04081632653061224,5.670575520417189
0.08163265306122448,3.788378624785895
0.12244897959183673,8.70120249098021
0.16326530612244897,-8.960907767385951
0.2040816326530612,18.880943986211587
0.24489795918367346,4.154679147888685
0.2857142857142857,6.43960951012648
0.32653061224489793,-0.05257040573799188
0.36734693877551017,-1.4055123408283876
0.4081632653061224,6.552829818058949
0.44897959183673464,12.827980715434375
0.4897959183673469,1.4908129446885428
0.5306122448979591,-3.7110917062232076
0.5714285714285714,-1.5634251490791797
0.6122448979591836,-2.643457654048155
0.6530612244897959,3.5459736468491894
0.6938775510204082,-4.857831560654798
0.7346938775510203,-8.093459317203692
0.7755102040816326,-2.474434479167559
0.8163265306122448,-1.8413463551394806
0.8571428571428571,-14.081004171859416
0.8979591836734693,-3.7112023863271126
0.9387755102040816,0.9778733908627366
0.9795918367346939,-8.89424884849889
1.0204081632653061,-9.621166785224585
1.0612244897959182,-12.8656253022425
1.1020408163265305,-16.762801972865446
1.1428571428571428,-21.401274281629725
1.183673469387755,-13.729493399889625
1.2244897959183672,-12.195465843922314
1.2653061224489794,-17.39792738294333
1.3061224489795917,-32.81740459087294
1.346938775510204,-20.38615341130167
1.3877551020408163,-18.323653760164802
1.4285714285714284,-22.601217701469935
1.4693877551020407,-5.680665066554603
1.510204081632653,-30.16315646801069
1.5510204081632653,-16.60433791207952
1.5918367346938773,-19.536585388087843
1.6326530612244896,-14.630928213072865
1.673469387755102,-16.644813233805998
1.7142857142857142,-11.243026363025367
1.7551020408163265,-16.43340304555595
1.7959183673469385,-12.889156982398903
1.8367346938775508,-19.904206653074773
1.8775510204081631,-15.827274669541094
1.9183673469387754,-18.717700805928406
1.9591836734693877,-14.556639794841592
2.0,-21.665791765507024
