X,Y
1.0,2.9038880913571745
1.3103448275862069,2.8516017426703035
1.6206896551724137,5.237817832247802
1.9310344827586208,4.650735101864652
2.2413793103448274,5.946813547080468
2.5517241379310347,6.169621081158891
2.8620689655172415,7.19748368884501
3.1724137931034484,9.857093511969135
3.4827586206896552,12.108502441303646
3.793103448275862,14.247860676214827
4.103448275862069,16.010219781416243
4.413793103448276,18.80223425378398
4.724137931034483,21.901162184616716
5.0344827586206895,24.515490102997816
5.344827586206897,26.298183872572324
5.655172413793103,33.66553361344212
5.9655172413793105,38.381949937684816
6.275862068965518,46.45314664985668
6.586206896551724,53.84633114156352
6.8965517241379315,62.68905390795009
7.206896551724138,74.84438514403209
7.517241379310345,84.95494704045765
7.827586206896552,100.17946883632972
8.137931034482758,117.5958662294015
8.448275862068966,135.35976802648668
8.758620689655173,160.08457851283737
9.068965517241379,185.65040395485101
9.379310344827587,218.49472660735674
9.689655172413794,255.03141186652329
10.0,295.39616570526397
