X,Y
-10.0,-99264.78824385641
-9.487179487179487,-76216.94014136051
-8.974358974358974,-57657.94791302252
-8.461538461538462,-42899.64389298624
-7.948717948717949,-31324.491414876098
-7.435897435897436,-22390.054923785472
-6.923076923076923,-15616.170468283155
-6.410256410256411,-10585.784843729558
-5.897435897435898,-6938.3276178624965
-5.384615384615385,-4369.098871296106
-4.871794871794872,-2619.474683187835
-4.3589743589743595,-1476.2803415820426
-3.8461538461538467,-766.9141546170472
-3.333333333333334,-355.3869345481172
-2.820512820512821,-138.09818713317387
-2.3076923076923084,-36.74708904230906
-1.7948717948717956,0.6299190829451935
-1.2820512820512828,9.84659137682993
-0.76923076923077,8.594627789050126
-0.2564102564102573,5.8616256611203035
0.2564102564102555,4.396377016416491
0.7692307692307683,3.9404500242790843
1.282051282051281,6.919739372792961
1.7948717948717938,21.897237317837984
2.3076923076923066,68.35080106471318
2.8205128205128194,179.661385068557
3.333333333333332,410.53856135055344
3.846153846153845,835.7138373009452
4.358974358974358,1562.3363067766427
4.8717948717948705,2725.0280910175143
5.384615384615383,4495.636490630119
5.897435897435896,7088.309025197979
6.410256410256409,10759.603260850707
6.92307692307692,15817.650978462334
7.435897435897434,22621.03093481293
7.948717948717949,31587.805787280027
8.46153846153846,43195.75172696123
8.974358974358971,57990.774323637495
9.487179487179485,76586.63153067497
10.0,99675.04825961866
